best_score
0.65
0.6722222222222223
0.6777777777777778
0.6777777777777778
0.6972222222222222
0.7
0.7
0.7
0.7
0.7
0.7
0.7
0.7
0.7
0.7
0.7
0.7
0.7
0.7
0.7
0.7
0.7194444444444444
0.7194444444444444
0.7194444444444444
0.7194444444444444
0.7194444444444444
0.7194444444444444
0.7194444444444444
0.7222222222222222
0.7222222222222222
